Date,Adj Close,Close,High,Low,Open,Volume,SMA_20,SMA_50,Daily_Return,RSI,Signal
2020-01-24,37.654666900634766,37.654666900634766,38.25733184814453,36.95066833496094,38.04199981689453,215304000,,,-0.012897603180825445,77.28714709653217,SELL
2020-01-27,37.201332092285156,37.201332092285156,37.62933349609375,35.95199966430664,36.132667541503906,204121500,,,-0.012039272835579595,73.50165244473726,SELL
2020-01-28,37.793331146240234,37.793331146240234,38.45399856567383,37.2053337097168,37.89933395385742,176827500,,,0.015913383222044608,75.20927255398385,SELL
2020-01-29,38.732666015625,38.732666015625,39.31999969482422,37.82866668701172,38.37933349609375,267022500,,,0.024854513769903885,77.66837646891068,SELL
2020-01-30,42.72066879272461,42.72066879272461,43.391998291015625,41.20000076293945,42.16133117675781,435085500,34.837566471099855,,0.10296225866535558,84.63629717597692,SELL
2020-01-31,43.371334075927734,43.371334075927734,43.53333282470703,42.167999267578125,42.66666793823242,235789500,35.5719331741333,,0.015230690473505337,85.43481702041048,SELL
2020-02-03,52.0,52.0,52.409332275390625,44.90133285522461,44.91266632080078,705975000,36.69523315429687,,0.19894859376394902,91.64010007660362,SELL
2020-02-04,59.137332916259766,59.137332916259766,64.59933471679688,55.59199905395508,58.86399841308594,914082000,38.14696645736694,,0.13725640223576474,93.9399474872869,SELL
2020-02-05,48.97999954223633,48.97999954223633,56.39866638183594,46.94066619873047,54.88399887084961,726357000,39.032433128356935,,-0.1717583947927872,66.07927256785636,HOLD
2020-02-06,49.930667877197266,49.930667877197266,53.05533218383789,45.79999923706055,46.66133117675781,598212000,39.88849983215332,,0.01940931694254422,67.06384621400775,HOLD
2020-02-07,49.871334075927734,49.871334075927734,51.31666564941406,48.66666793823242,48.70333480834961,255952500,40.77759990692139,,-0.001188323805631053,66.93326434409433,HOLD
2020-02-10,51.41866683959961,51.41866683959961,54.66600036621094,50.15999984741211,53.33333206176758,370338000,41.754699897766116,,0.031026496329857656,68.64773321556605,HOLD
2020-02-11,51.62533187866211,51.62533187866211,52.23400115966797,50.53333282470703,51.25266647338867,175462500,42.586433219909665,,0.004019260937028868,68.8798189104715,HOLD
2020-02-12,51.15266799926758,51.15266799926758,52.650001525878906,50.891334533691406,51.858001708984375,180337500,43.351000022888186,,-0.009155657933695438,67.6464457495145,HOLD
2020-02-13,53.599998474121094,53.599998474121094,54.53333282470703,49.0,49.45600128173828,394339500,44.302666664123535,,0.047843652551780025,70.58353943735001,SELL
2020-02-14,53.33533477783203,53.33533477783203,54.198001861572266,52.366668701171875,52.4813346862793,235405500,45.25780010223389,,-0.004937755668348531,69.8450944447616,HOLD
2020-02-18,57.22666549682617,57.22666549682617,57.33333206176758,55.490665435791016,56.106666564941406,245725500,46.417466735839845,,0.0729597130158357,74.13049387407216,SELL
2020-02-19,61.16133117675781,61.16133117675781,62.98533248901367,60.06800079345703,61.56666564941406,381345000,47.65153331756592,,0.06875580895325561,77.59728977450024,SELL
2020-02-20,59.96066665649414,59.96066665649414,60.79999923706055,57.3293342590332,60.79666519165039,264523500,48.75103321075439,,-0.019631105097986157,74.32412069346643,SELL
2020-02-21,60.06666564941406,60.06666564941406,60.87066650390625,58.6966667175293,60.46533203125,214722000,49.84703311920166,,0.0017678087791648256,74.42667968706937,SELL
2020-02-24,55.58599853515625,55.58599853515625,57.56666564941406,54.813331604003906,55.93333435058594,227883000,50.74359970092773,,-0.07459490327646512,62.97560165118176,HOLD
2020-02-25,53.32733154296875,53.32733154296875,57.106666564941406,52.46666717529297,56.599998474121094,259357500,51.549899673461915,,-0.040633739641448896,58.121088544897425,HOLD
2020-02-26,51.91999816894531,51.91999816894531,54.22066879272461,51.740665435791016,52.16666793823242,211282500,52.256233024597165,,-0.026390470576789893,55.262614548820856,HOLD
2020-02-27,45.266666412353516,45.266666412353516,49.31800079345703,44.599998474121094,48.66666793823242,364158000,52.582933044433595,,-0.1281458395846271,44.19609041611467,HOLD
2020-02-28,44.53266525268555,44.53266525268555,46.03466796875,40.768001556396484,41.97999954223633,363343500,52.67353286743164,,-0.016215047800994142,43.16903379693366,HOLD
2020-03-02,49.574668884277344,49.574668884277344,49.5793342590332,45.77799987792969,47.41733169555664,302925000,52.98369960784912,,0.11322034293215233,51.505698458535605,HOLD
2020-03-03,49.70066833496094,49.70066833496094,53.798667907714844,47.740665435791016,53.66666793823242,386760000,52.86873302459717,,0.0025416095259802596,51.696392463930806,HOLD
2020-03-04,49.96666717529297,49.96666717529297,51.10133361816406,48.31533432006836,50.930667877197266,225735000,52.41019973754883,,0.0053520173720666975,52.12440480693528,HOLD
2020-03-05,48.30266571044922,48.30266571044922,49.71666717529297,47.871334075927734,48.2513313293457,162790500,52.37633304595947,,-0.033302230445070524,49.188136482671396,HOLD
2020-03-06,46.89866638183594,46.89866638183594,47.133331298828125,45.61800003051758,46.0,189943500,52.22473297119141,,-0.029066704869448956,46.792983557342545,HOLD
2020-03-09,40.53333282470703,40.53333282470703,44.20000076293945,40.33333206176758,40.35933303833008,256105500,51.75783290863037,,-0.13572525720249962,37.8050200486235,HOLD
2020-03-10,43.02199935913086,43.02199935913086,44.53333282470703,40.53333282470703,43.96200180053711,233916000,51.337999534606936,,0.061398023823663106,42.45863997676554,HOLD
2020-03-11,42.28200149536133,42.28200149536133,43.571998596191406,40.866668701171875,42.68000030517578,199837500,50.870833015441896,,-0.017200452670558586,41.46514157559413,HOLD
2020-03-12,37.369998931884766,37.369998931884766,39.633331298828125,36.41666793823242,38.72600173950195,283636500,50.18169956207275,,-0.11617242301113506,35.52322813632183,HOLD
2020-03-13,36.44133377075195,36.44133377075195,40.50466537475586,33.46666717529297,39.66666793823242,339604500,49.3237663269043,43.88627979278564,-0.0248505535904755,34.51617793797749,HOLD
2020-03-16,29.67133331298828,29.67133331298828,32.9913330078125,29.47800064086914,31.299999237060547,307342500,48.14056625366211,43.906026458740236,-0.18577806455584012,28.23263797228539,BUY
2020-03-17,28.68000030517578,28.68000030517578,31.456666946411133,26.399999618530273,29.333999633789062,359919000,46.71323299407959,43.88894645690918,-0.03341046380880208,27.44476403237016,BUY
2020-03-18,24.08133316040039,24.08133316040039,26.99066734313965,23.367332458496094,25.933332443237305,356793000,44.85923309326172,43.76851978302002,-0.1603440409986845,24.086763112969066,BUY
2020-03-19,28.50933265686035,28.50933265686035,30.133333206176758,23.8973331451416,24.979999542236328,452932500,43.28666639328003,43.713293113708495,0.1838768421567878,32.633940619802715,HOLD
2020-03-20,28.50200080871582,28.50200080871582,31.799999237060547,28.38599967956543,29.213333129882812,424282500,41.70843315124512,43.62714645385742,-0.0002571736151377735,32.62739006430314,HOLD
2020-03-23,28.952667236328125,28.952667236328125,29.46666717529297,27.366666793823242,28.906667709350586,246817500,40.37676658630371,43.564413146972655,0.015811747064244486,33.51084791556936,HOLD
2020-03-24,33.66666793823242,33.66666793823242,34.24599838256836,31.600000381469727,31.81999969482422,343428000,39.39373340606689,43.6002131652832,0.16281749323562988,42.06818633947613,HOLD
2020-03-25,35.95000076293945,35.95000076293945,37.133331298828125,34.07400131225586,36.349998474121094,318340500,38.5952335357666,43.619399871826175,0.06782176450892674,45.71278519562202,HOLD
2020-03-26,35.21066665649414,35.21066665649414,37.33333206176758,34.150001525878906,36.49266815185547,260710500,38.092433547973634,43.60638656616211,-0.020565621439638027,44.73148445884219,HOLD
2020-03-27,34.29066848754883,34.29066848754883,35.0533332824707,32.935333251953125,33.66666793823242,215661000,37.5803337097168,43.600866622924805,-0.026128393930185068,43.48067369007336,HOLD
2020-03-30,33.47533416748047,33.47533416748047,34.44333267211914,32.7486686706543,34.017333984375,179971500,36.775366973876956,43.585719985961916,-0.02377714859552571,42.350436393368405,HOLD
2020-03-31,34.93333435058594,34.93333435058594,36.19733428955078,33.133331298828125,33.41666793823242,266572500,36.037000274658205,43.60372001647949,0.04355446239344318,45.09872500806593,HOLD
2020-04-01,32.104000091552734,32.104000091552734,34.26333236694336,31.67333221435547,33.599998474121094,200298000,35.14386692047119,43.51620002746582,-0.08099239055277141,41.01274262074173,HOLD
2020-04-02,30.29800033569336,30.29800033569336,32.95066833496094,29.760000228881836,32.068668365478516,297876000,34.2436336517334,43.36274665832519,-0.05625466454987249,38.60821348082755,HOLD
2020-04-03,32.000667572021484,32.000667572021484,34.36600112915039,31.22599983215332,33.96666717529297,338431500,33.49873371124268,43.23982666015625,0.05619734693587186,42.057319841806695,HOLD
2020-04-06,34.41600036621094,34.41600036621094,34.733333587646484,33.19733428955078,34.08000183105469,223527000,33.19286708831787,43.17505332946777,0.0754775752334993,46.63732327637928,HOLD
2020-04-07,36.36333465576172,36.36333465576172,37.66666793823242,35.48933410644531,36.33333206176758,268797000,32.859933853149414,43.158293380737305,0.05658223700690801,50.06441392411564,HOLD
2020-04-08,36.589332580566406,36.589332580566406,37.14733123779297,35.55533218383789,36.9466667175293,189840000,32.57530040740967,43.13421340942383,0.006214994497730331,50.462039882074905,HOLD
2020-04-09,38.20000076293945,38.20000076293945,38.345333099365234,37.14066696166992,37.4726676940918,204750000,32.616800498962405,43.123560104370114,0.04402015748241661,53.315201526356574,HOLD
2020-04-13,43.39666748046875,43.39666748046875,43.46666717529297,38.70199966430664,39.34400177001953,337131000,32.96456718444824,43.137080078125,0.13603839302984921,61.09990968679725,HOLD
2020-04-14,47.32600021362305,47.32600021362305,49.45866775512695,46.1619987487793,46.597999572753906,458647500,33.84730052947998,43.21617340087891,0.09054457315006381,65.75042104369444,HOLD
2020-04-15,48.65533447265625,48.65533447265625,50.20866775512695,47.33333206176758,49.46666717529297,353655000,34.846067237854,43.149280090332034,0.028088878270565276,67.1799388209574,HOLD
2020-04-16,49.680667877197266,49.680667877197266,50.630001068115234,47.11466598510742,47.79600143432617,309868500,36.12603397369385,42.960146789550784,0.021073401625000487,68.27967263073415,HOLD
2020-04-17,50.259334564208984,50.259334564208984,51.663333892822266,49.84400177001953,51.48533248901367,196923000,37.21353406906128,42.98573348999023,0.011647723586206471,68.91278109569711,HOLD
2020-04-20,49.75733184814453,49.75733184814453,51.03799819946289,47.48066711425781,48.8466682434082,221199000,38.27630062103272,42.98226676940918,-0.009988248360573104,67.65130533743249,HOLD
2020-04-21,45.781333923339844,45.781333923339844,50.22200012207031,44.919334411621094,48.67466735839844,303136500,39.1177339553833,42.900466766357425,-0.07990777996173748,58.51499087150474,HOLD
2020-04-22,48.807334899902344,48.807334899902344,48.93333435058594,45.91400146484375,46.93199920654297,212482500,39.8747673034668,42.84824012756348,0.06609682849410836,62.649285050643996,HOLD
2020-04-23,47.04199981689453,47.04199981689453,48.93333435058594,46.87533187866211,48.50666809082031,198550500,40.429367256164554,42.75657348632812,-0.03616946277907396,58.95785508799537,HOLD
2020-04-24,48.34333419799805,48.34333419799805,48.71533203125,46.54533386230469,47.387332916259766,198180000,41.08600063323975,42.70038681030273,0.02766324531628772,60.79186280244602,HOLD
2020-04-27,53.25,53.25,53.29933166503906,49.0,49.17399978637695,310221000,42.03396720886231,42.69338684082031,0.10149622245552825,66.81350273659956,HOLD
2020-04-28,51.27466583251953,51.27466583251953,53.66666793823242,50.44599914550781,53.042667388916016,228330000,42.923933792114255,42.65217346191406,-0.037095477323576875,62.6424463210274,HOLD
2020-04-29,53.367332458496094,53.367332458496094,53.54666519165039,52.21066665649414,52.678001403808594,243240000,43.84563369750977,42.57498680114746,0.040812876924676944,65.12628931108908,HOLD
2020-04-30,52.12533187866211,52.12533187866211,57.987998962402344,50.900001525878906,57.01266860961914,427078500,44.846700286865236,42.394266815185546,-0.023272674923369818,62.471476441670426,HOLD
2020-05-01,46.75466537475586,46.75466537475586,51.518001556396484,45.5359992980957,50.33333206176758,487977000,45.66953353881836,42.13014678955078,-0.1030337133662409,52.50446633215389,HOLD
2020-05-04,50.74599838256836,50.74599838256836,50.79999923706055,46.53333282470703,46.733333587646484,288556500,46.6068000793457,41.94373344421387,0.08536758793631605,57.882463303269006,HOLD
2020-05-05,51.2140007019043,51.2140007019043,53.26133346557617,50.8120002746582,52.65266799926758,254875500,47.44670009613037,41.856293487548825,0.009222447764407393,58.47618073292523,HOLD
2020-05-06,52.172000885009766,52.172000885009766,52.6533317565918,50.740665435791016,51.766666412353516,166848000,48.23713340759277,41.83318687438965,0.018705825945557253,59.72766645981831,HOLD
2020-05-07,52.00266647338867,52.00266647338867,53.09333419799805,51.4900016784668,51.81399917602539,172915500,49.00780010223389,41.83484024047851,-0.003245695176505081,59.386957153128556,HOLD
2020-05-08,54.62799835205078,54.62799835205078,54.93333435058594,52.46733474731445,52.917999267578125,241297500,49.829199981689456,42.02206687927246,0.05048456274844226,62.918685141815324,HOLD
2020-05-11,54.08599853515625,54.08599853515625,54.93333435058594,52.33333206176758,52.70066833496094,247794000,50.36366653442383,42.213133544921874,-0.0099216488475673,61.725289454431646,HOLD
2020-05-12,53.96066665649414,53.96066665649414,56.21933364868164,53.866668701171875,55.133331298828125,238603500,50.695399856567384,42.30085350036621,-0.002317270311292141,61.435108736916696,HOLD
2020-05-13,52.73066711425781,52.73066711425781,55.06666564941406,50.88666534423828,54.72200012207031,285982500,50.89916648864746,42.361453475952146,-0.02279437261341355,58.52713318882593,HOLD
2020-05-14,53.55533218383789,53.55533218383789,53.557334899902344,50.93333435058594,52.0,205233000,51.09289970397949,42.43322677612305,0.01563919280204029,59.897701595200274,HOLD
2020-05-15,53.27799987792969,53.27799987792969,53.66999816894531,52.436668395996094,52.689998626708984,157776000,51.243832969665526,42.53273345947266,-0.005178425650618879,59.18928729944307,HOLD
2020-05-18,54.242000579833984,54.242000579833984,55.64799880981445,53.59199905395508,55.185333251953125,174987000,51.46806640625,42.679600143432616,0.018093785504579962,60.919497502923335,HOLD
2020-05-19,53.867332458496094,53.867332458496094,54.80466842651367,53.73866653442383,54.34466552734375,144547500,51.87236633300781,42.9462801361084,-0.006907343337870575,59.857322559169475,HOLD
2020-05-20,54.37066650390625,54.37066650390625,55.06666564941406,54.119998931884766,54.70000076293945,109639500,52.15053291320801,43.173253479003904,0.00934395713390801,60.845013490729826,HOLD
2020-05-21,55.17333221435547,55.17333221435547,55.5,53.06666564941406,54.400001525878906,183819000,52.55709953308106,43.43108009338379,0.01476284478490908,62.43243010201052,HOLD
2020-05-22,54.45866775512695,54.45866775512695,55.45199966430664,54.133331298828125,54.81133270263672,149812500,52.8628662109375,43.772853469848634,-0.012953077701596039,60.09626526455026,HOLD
2020-05-26,54.591331481933594,54.591331481933594,55.63999938964844,54.38066864013672,55.633331298828125,121345500,52.92993278503418,44.135853424072266,0.0024360442933191173,60.3925469802814,HOLD
2020-05-27,54.68199920654297,54.68199920654297,55.180667877197266,52.33333206176758,54.7239990234375,173242500,53.10029945373535,44.63606674194336,0.0016608447192643094,60.60781848446924,HOLD
2020-05-28,53.72066879272461,53.72066879272461,54.983333587646484,53.44599914550781,54.23400115966797,108834000,53.11796627044678,45.13688011169434,-0.017580381620416863,57.06626559495418,HOLD
2020-05-29,55.66666793823242,55.66666793823242,55.66666793823242,53.61399841308594,53.91666793823242,176467500,53.295033073425294,45.768586807250976,0.03622440280883765,61.91742981998909,HOLD
2020-06-01,59.87333297729492,59.87333297729492,59.93333435058594,56.939998626708984,57.20000076293945,224092500,53.95096645355225,46.395866813659666,0.07556883131087,69.8485637868724,HOLD
2020-06-02,58.770668029785156,58.770668029785156,60.57733154296875,58.06666564941406,59.64666748046875,203484000,54.352199935913085,47.00124015808105,-0.018416628784101885,65.97021170224357,HOLD
2020-06-03,58.86399841308594,58.86399841308594,59.862667083740234,58.67333221435547,59.20800018310547,119242500,54.73469982147217,47.59946678161621,0.0015880436011630472,66.14157612147949,HOLD
2020-06-04,57.62533187866211,57.62533187866211,59.71666717529297,57.229331970214844,59.32533264160156,133315500,55.00736637115479,48.0786400604248,-0.021042854169221026,61.70071071423897,HOLD
2020-06-05,59.04399871826172,59.04399871826172,59.10133361816406,57.746665954589844,58.522666931152344,117178500,55.359432983398435,48.54052001953125,0.024618805538279664,64.6298540222087,HOLD
2020-06-08,63.327999114990234,63.327999114990234,63.33333206176758,60.61066818237305,61.266666412353516,212620500,55.79443302154541,49.102866668701175,0.0725560681818036,71.6747868948932,SELL
2020-06-09,62.711334228515625,62.711334228515625,63.62933349609375,61.595333099365234,62.66733169555664,170823000,56.22569980621338,49.671279983520506,-0.009737634144336038,69.52802297081772,HOLD
2020-06-10,68.336669921875,68.336669921875,68.49866485595703,65.5,66.12533569335938,278451000,56.94449996948242,50.3685066986084,0.08970205725269786,76.45569921179404,SELL
2020-06-11,64.85600280761719,64.85600280761719,67.9306640625,64.80000305175781,66.01333618164062,238747500,57.55076675415039,50.96696006774902,-0.0509341048991272,66.39715456027272,HOLD
2020-06-12,62.35200119018555,62.35200119018555,65.8653335571289,60.84000015258789,65.33333587646484,251451000,57.990600204467775,51.57192008972168,-0.03860863311078977,60.25558481649568,HOLD
2020-06-15,66.05999755859375,66.05999755859375,66.5893325805664,60.56666564941406,61.18600082397461,235458000,58.629700088500975,52.287160034179685,0.059468762792361796,65.36462370824576,HOLD
2020-06-16,65.47533416748047,65.47533416748047,67.52532958984375,64.15933227539062,67.4566650390625,210766500,59.1913667678833,52.956653366088865,-0.008850490655781473,63.96832177535457,HOLD
2020-06-17,66.11933135986328,66.11933135986328,67.0,65.50466918945312,65.84733581542969,148362000,59.80396671295166,53.59071998596191,0.009835722116904755,64.85878522969455,HOLD
2020-06-18,66.9306640625,66.9306640625,67.94667053222656,66.2979965209961,66.86666870117188,146278500,60.431966590881345,54.202066574096676,0.012270733625858066,65.9988382690058,HOLD
2020-06-19,66.72666931152344,66.72666931152344,67.73133087158203,66.0893325805664,67.51866912841797,130195500,61.009633445739745,54.80481330871582,-0.0030478518902198326,65.4241254201832,HOLD
2020-06-22,66.28800201416016,66.28800201416016,67.2586669921875,66.00133514404297,66.663330078125,95436000,61.60110015869141,55.366573333740234,-0.0065740925163715325,64.13087470034206,HOLD
2020-06-23,66.78533172607422,66.78533172607422,67.46666717529297,66.267333984375,66.59200286865234,95479500,62.21080017089844,55.83434661865235,0.0075025599927995845,64.97615824674872,HOLD
2020-06-24,64.0566635131836,64.0566635131836,66.72533416748047,63.542667388916016,66.27400207519531,164394000,62.67953338623047,56.168959884643556,-0.040857298187609414,57.03451472235321,HOLD
2020-06-25,65.73200225830078,65.73200225830078,65.73200225830078,62.47666549682617,63.61800003051758,138817500,63.28010005950928,56.510493240356446,0.02615401198303724,60.247148557720834,HOLD
2020-06-26,63.982666015625,63.982666015625,66.33333587646484,63.65800094604492,66.31866455078125,132823500,63.695899963378906,56.796533203125,-0.026613159231048233,55.57440771104421,HOLD
2020-06-29,67.29000091552734,67.29000091552734,67.33333587646484,63.23466873168945,64.60066986083984,135396000,64.06673336029053,57.13714653015137,0.05169110801188981,61.633131033222405,HOLD
2020-06-30,71.98733520507812,71.98733520507812,72.51266479492188,66.91533660888672,67.0999984741211,253777500,64.72756671905518,57.58174659729004,0.0698073149894527,68.25500782727303,HOLD
2020-07-01,74.64199829101562,74.64199829101562,75.68866729736328,72.03333282470703,72.19999694824219,199903500,65.51646671295165,58.15895988464356,0.03687680726581788,71.27261974498435,SELL
2020-07-02,80.57733154296875,80.57733154296875,81.86666870117188,79.04000091552734,81.43199920654297,258751500,66.664066696167,58.79435981750488,0.0795173412803385,76.62312703005429,SELL
2020-07-06,91.43866729736328,91.43866729736328,91.85266876220703,84.40266418457031,85.11266326904297,308548500,68.28380012512207,59.68229316711426,0.1347939370342961,82.89973063942361,SELL
2020-07-07,92.65733337402344,92.65733337402344,95.30000305175781,89.11399841308594,93.6673355102539,322345500,69.75026683807373,60.56857315063476,0.013327688522591696,83.43708553596701,SELL
2020-07-08,91.05867004394531,91.05867004394531,94.48400115966797,87.42266845703125,93.66666412353516,244669500,71.16763362884521,61.32474655151367,-0.01725350030984496,79.89050051194889,SELL
2020-07-09,92.9520034790039,92.9520034790039,93.90399932861328,90.08533477783203,93.1326675415039,175764000,72.39840030670166,62.15829330444336,0.020792456491456113,80.92463919977754,SELL
2020-07-10,102.97666931152344,102.97666931152344,103.2613296508789,91.73400115966797,93.06666564941406,350064000,74.30443363189697,63.150480041503904,0.10784776505418647,85.24980507184107,SELL
2020-07-13,99.80400085449219,99.80400085449219,119.66600036621094,98.0739974975586,110.5999984741211,584781000,76.17703361511231,64.10405342102051,-0.030809585105470272,79.13427502858966,SELL
2020-07-14,101.12000274658203,101.12000274658203,106.0,95.4000015258789,103.73332977294922,351271500,77.93003387451172,65.19136016845704,0.013185863099901995,79.78215142100072,SELL
2020-07-15,103.06732940673828,103.06732940673828,103.33333587646484,97.13333129882812,102.86666870117188,245517000,79.80963363647462,66.23778678894043,0.019257581163604875,80.73535709552743,SELL
2020-07-16,100.04266357421875,100.04266357421875,102.11399841308594,97.73332977294922,98.47733306884766,214512000,81.50580024719238,67.21436004638672,-0.029346504366899673,74.83372267029583,SELL
2020-07-17,100.05599975585938,100.05599975585938,102.50066375732422,99.33333587646484,100.89666748046875,139950000,83.16206703186035,68.17204002380372,0.00013330494375263235,74.84245470758088,SELL
2020-07-20,109.53333282470703,109.53333282470703,110.0,99.19999694824219,101.267333984375,256821000,85.30240020751953,69.32265335083008,0.09472028755869433,80.12115568018251,SELL
2020-07-21,104.55733489990234,104.55733489990234,111.66666412353516,103.86666870117188,109.32866668701172,241608000,87.21586685180664,70.32124008178711,-0.045429074387502544,71.6236060348234,SELL
2020-07-22,106.15533447265625,106.15533447265625,108.4280014038086,104.13333129882812,106.5999984741211,212416500,89.18436698913574,71.36262680053711,0.015283476518254346,72.62762103500825,SELL
2020-07-23,100.87133026123047,100.87133026123047,112.5999984741211,98.71800231933594,111.93000030517578,364927500,91.02510032653808,72.30084007263184,-0.04977615338574293,64.50082358195743,HOLD
2020-07-24,94.46666717529297,94.46666717529297,97.66666412353516,91.10266876220703,94.40066528320312,290949000,92.46183357238769,73.13556007385255,-0.06349339370613127,56.280426208480556,HOLD
2020-07-27,102.63999938964844,102.63999938964844,103.19599914550781,94.19999694824219,95.66666412353516,240730500,94.39470024108887,74.11725341796875,0.08652080631985237,62.79666474453987,HOLD
2020-07-28,98.43267059326172,98.43267059326172,104.3133316040039,98.29467010498047,100.26667022705078,237130500,95.95183372497559,75.0203468322754,-0.040991122577997974,58.00406184853588,HOLD
2020-07-29,99.94066619873047,99.94066619873047,102.32066345214844,99.13333129882812,100.06666564941406,141403500,97.3495002746582,75.93432014465333,0.015320072049045619,59.20580469340954,HOLD
2020-07-30,99.16600036621094,99.16600036621094,100.8826675415039,98.06666564941406,99.19999694824219,114315000,98.57570037841796,76.84029350280761,-0.007751257440881121,58.283135178398744,HOLD
2020-07-31,95.38400268554688,95.38400268554688,101.13666534423828,94.73200225830078,101.0,183123000,99.31603393554687,77.66056022644042,-0.03813804798718812,53.86931273523281,HOLD
2020-08-03,99.0,99.0,100.65399932861328,96.29199981689453,96.61333465576172,132139500,99.69410057067871,78.53709358215332,0.03790989277703116,57.20621992809788,HOLD
2020-08-04,99.13333129882812,99.13333129882812,101.82733154296875,97.46666717529297,99.6673355102539,126225000,100.01790046691895,79.43058685302735,0.0013467807962437295,57.32878814665665,HOLD
2020-08-05,99.00133514404297,99.00133514404297,99.98933410644531,97.88733673095703,99.53266906738281,74217000,100.41503372192383,80.31878692626952,-0.001331501252462397,57.15426232117966,HOLD
2020-08-06,99.30533599853516,99.30533599853516,101.15399932861328,98.48400115966797,99.38866424560547,89884500,100.73270034790039,81.21125366210937,0.003070674289896047,57.475351654299416,HOLD
2020-08-07,96.84733581542969,96.84733581542969,99.98332977294922,94.33399963378906,99.96932983398438,133446000,100.42623367309571,82.07378700256348,-0.024751944680411975,53.954576189539004,HOLD
2020-08-10,94.57133483886719,94.57133483886719,97.16666412353516,92.38933563232422,96.53333282470703,112834500,100.16460037231445,82.85188034057617,-0.02350091468597615,50.848513816709165,HOLD
2020-08-11,91.6259994506836,91.6259994506836,94.66666412353516,91.0,93.06666564941406,129387000,99.68990020751953,83.48693367004394,-0.031144060652225414,47.07199633806701,HOLD
2020-08-12,103.65066528320312,103.65066528320312,105.66666412353516,95.66666412353516,98.0,327441000,99.71906700134278,84.3845336151123,0.1312363947417745,60.100705637560964,HOLD
2020-08-13,108.06666564941406,108.06666564941406,110.07866668701172,104.48400115966797,107.4000015258789,306379500,100.12026710510254,85.36858695983886,0.042604650478076156,63.640474134449484,HOLD
2020-08-14,110.04733276367188,110.04733276367188,111.25333404541016,108.44266510009766,110.99933624267578,188664000,100.61983375549316,86.41702697753907,0.01832819678811437,65.13454783178724,HOLD
2020-08-17,122.3759994506836,122.3759994506836,123.05733489990234,111.52200317382812,111.80000305175781,303634500,101.261967086792,87.6836669921875,0.11203058154519474,72.6641998174258,SELL
2020-08-18,125.80599975585938,125.80599975585938,128.25999450683594,123.00733184814453,126.59933471679688,247117500,102.32440032958985,88.93322700500488,0.028028374195693928,74.32548639980125,SELL
2020-08-19,125.23533630371094,125.23533630371094,127.4000015258789,122.74732971191406,124.33333587646484,183079500,103.27840042114258,90.18370704650879,-0.004536059116861502,73.52488252178561,SELL
2020-08-20,133.45533752441406,133.45533752441406,134.79933166503906,123.80400085449219,124.04533386230469,309177000,104.90760078430176,91.48608039855957,0.06563643667445929,77.31531817055404,SELL
2020-08-21,136.6653289794922,136.6653289794922,139.69932556152344,135.00332641601562,136.3173370361328,322344000,107.01753387451171,92.92226692199706,0.024052926729070556,78.60359366740745,SELL
2020-08-24,134.27999877929688,134.27999877929688,141.93333435058594,128.50132751464844,141.7519989013672,300954000,108.59953384399414,94.3608268737793,-0.017453806448256226,75.18658765622263,SELL
